ride_id,rideable_type,started_at,ended_at,day_of_week,month,ride_length,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
7D735A25EAA6331F,classic_bike,11/14/2023 19:13:19,11/14/2023 19:33:17,Tuesday,Nov,19.97,Halsted St & Clybourn Ave,331,Ashland Ave & Division St,13061,41.909668,-87.648128,41.90345,-87.667747,member
0FD5FD897386DB14,classic_bike,5/28/2023 10:01:34,5/28/2023 10:10:04,Sunday,May,8.5,Halsted St & Clybourn Ave,331,Ashland Ave & Division St,13061,41.909668,-87.648128,41.90345,-87.667747,member
727B67A15C44F102,electric_bike,7/30/2023 15:32:14,7/30/2023 15:47:44,Sunday,Jul,15.5,Halsted St & Clybourn Ave,331,Ashland Ave & Division St,13061,41.90961633,-87.64805367,41.90345,-87.667747,member
7FE6746CE2E3C3F3,electric_bike,8/16/2023 15:32:26,8/16/2023 15:46:18,Wednesday,Aug,13.87,Halsted St & Clybourn Ave,331,Wood St & Hubbard St,13432,41.90966467,-87.64808067,41.889899,-87.671473,member
0E1E8915D805E170,classic_bike,9/2/2023 10:34:50,9/2/2023 10:51:04,Saturday,Sep,16.23,Halsted St & Clybourn Ave,331,Wood St & Hubbard St,13432,41.909668,-87.648128,41.889899,-87.671473,member
B09F7E01CC051AE4,classic_bike,5/29/2023 11:35:18,5/29/2023 12:02:54,Monday,May,27.6,Halsted St & Clybourn Ave,331,Dusable Harbor,KA1503000064,41.909668,-87.648128,41.886976,-87.612813,casual
BDC99D516ED3E857,classic_bike,4/28/2023 18:45:33,4/28/2023 19:03:06,Friday,Apr,17.55,Halsted St & Clybourn Ave,331,Dusable Harbor,KA1503000064,41.909668,-87.648128,41.886976,-87.612813,casual
982CDD0EA7B6FC89,electric_bike,9/1/2023 16:24:03,9/1/2023 16:47:33,Friday,Sep,23.5,Halsted St & Clybourn Ave,331,Dusable Harbor,KA1503000064,41.90962088,-87.6481576,41.886976,-87.612813,casual
B4A4B3CCD4CA302C,electric_bike,6/24/2023 17:22:17,6/24/2023 17:36:35,Saturday,Jun,14.3,Halsted St & Clybourn Ave,331,Rush St & Hubbard St,KA1503000044,41.90960017,-87.64807967,41.890173,-87.626185,member
93A226657FDDBEBC,classic_bike,8/13/2023 16:40:07,8/13/2023 17:07:50,Sunday,Aug,27.72,Halsted St & Clybourn Ave,331,Rush St & Hubbard St,KA1503000044,41.909668,-87.648128,41.890173,-87.626185,member
DA4FBE845FA7C957,classic_bike,7/26/2023 8:24:35,7/26/2023 8:37:56,Wednesday,Jul,13.35,Halsted St & Clybourn Ave,331,Rush St & Hubbard St,KA1503000044,41.909668,-87.648128,41.890173,-87.626185,member
5EC9C579F9DA3019,electric_bike,12/4/2023 8:29:14,12/4/2023 8:37:29,Monday,Dec,8.25,Halsted St & Clybourn Ave,331,N Green St & W Lake St,20246.0,41.90955937,-87.64811242,41.885579,-87.648484,member
390FB9AA4CE87428,classic_bike,8/16/2023 20:11:44,8/16/2023 20:32:48,Wednesday,Aug,21.07,Halsted St & Clybourn Ave,331,State St & Kinzie St,13050,41.909668,-87.648128,41.88937547,-87.62707651,casual
B592237FA358C86B,electric_bike,3/26/2023 18:10:44,3/26/2023 18:25:28,Sunday,Mar,14.73,Halsted St & Clybourn Ave,331,State St & Kinzie St,13050,41.90963217,-87.64809983,41.88937547,-87.62707651,casual
D45D591737E374DC,electric_bike,10/21/2023 9:51:48,10/21/2023 10:01:47,Saturday,Oct,9.98,Halsted St & Clybourn Ave,331,State St & Kinzie St,13050,41.909654,-87.64804133,41.88937547,-87.62707651,member
04E94E081A908D95,classic_bike,10/23/2023 9:59:46,10/23/2023 10:05:07,Monday,Oct,5.35,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
36555D8C57227B99,classic_bike,11/30/2023 17:14:17,11/30/2023 17:18:03,Thursday,Nov,3.77,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
BAFAEA111415265E,classic_bike,3/7/2023 17:48:56,3/7/2023 17:53:52,Tuesday,Mar,4.93,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
92FACB3F74E7A1AD,classic_bike,4/13/2023 16:00:12,4/13/2023 16:04:47,Thursday,Apr,4.58,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
E88CABD142BC1A63,classic_bike,8/28/2023 17:30:36,8/28/2023 17:35:49,Monday,Aug,5.22,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
64DBD24F6C69399B,classic_bike,8/9/2023 15:53:43,8/9/2023 15:57:54,Wednesday,Aug,4.18,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
F443BACCA2602FAB,classic_bike,6/5/2023 21:46:02,6/5/2023 21:50:46,Monday,Jun,4.73,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
3B44B56D08AE5BFD,classic_bike,12/27/2023 18:06:53,12/27/2023 18:11:53,Wednesday,Dec,5,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
58196E40C3403E1A,classic_bike,7/15/2023 17:36:21,7/15/2023 17:41:49,Saturday,Jul,5.47,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
9624AD4B1CF8E261,classic_bike,9/23/2023 11:50:55,9/23/2023 11:54:10,Saturday,Sep,3.25,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
B98F95E9440A62D2,classic_bike,1/24/2023 18:55:22,1/24/2023 19:00:35,Tuesday,Jan,5.22,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
E0658ECA0A52F6DA,classic_bike,10/11/2023 17:35:26,10/11/2023 17:38:43,Wednesday,Oct,3.28,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
F68D065CB520A258,classic_bike,6/26/2023 17:33:11,6/26/2023 17:37:54,Monday,Jun,4.72,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
412E895A655211AD,classic_bike,1/24/2023 18:48:28,1/24/2023 18:54:08,Tuesday,Jan,5.67,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
8E434C056A91A507,classic_bike,3/10/2023 16:27:55,3/10/2023 16:37:09,Friday,Mar,9.23,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
7C2A0DBBE851BB89,docked_bike,7/23/2023 21:47:47,7/23/2023 21:57:07,Sunday,Jul,9.33,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,casual
24C6CD5DF7468864,classic_bike,1/9/2023 18:59:37,1/9/2023 19:04:37,Monday,Jan,5,Halsted St & Clybourn Ave,331,Sedgwick St & North Ave,TA1307000038,41.909668,-87.648128,41.911386,-87.638677,member
458B33E946B876D2,classic_bike,8/3/2023 18:25:42,8/3/2023 18:39:06,Thursday,Aug,13.4,Halsted St & Clybourn Ave,331,Ashland Ave & Blackhawk St,13224,41.909668,-87.648128,41.907066,-87.667252,casual
ED1699153B0B2738,classic_bike,7/23/2023 21:49:13,7/23/2023 21:56:46,Sunday,Jul,7.55,Halsted St & Clybourn Ave,331,Ashland Ave & Blackhawk St,13224,41.909668,-87.648128,41.907066,-87.667252,member
35CE52FEA4A2AA9E,classic_bike,7/14/2023 18:15:10,7/14/2023 18:23:25,Friday,Jul,8.25,Halsted St & Clybourn Ave,331,Ashland Ave & Blackhawk St,13224,41.909668,-87.648128,41.907066,-87.667252,member
67A2B90BCB7CF60E,classic_bike,7/31/2023 19:23:26,7/31/2023 19:33:48,Monday,Jul,10.37,Halsted St & Clybourn Ave,331,Ashland Ave & Blackhawk St,13224,41.909668,-87.648128,41.907066,-87.667252,member
78B4022570306855,classic_bike,6/3/2023 16:18:10,6/3/2023 16:45:42,Saturday,Jun,27.53,Halsted St & Clybourn Ave,331,Wacker Dr & Washington St,KA1503000072,41.909668,-87.648128,41.88314336,-87.63724208,casual
4E89E889FB5E7035,classic_bike,5/20/2023 12:38:34,5/20/2023 12:58:46,Saturday,May,20.2,Halsted St & Clybourn Ave,331,Daley Center Plaza,TA1306000010,41.909668,-87.648128,41.884241,-87.629634,member
93D7D5EB2A5117F2,electric_bike,4/11/2023 18:53:02,4/11/2023 19:04:51,Tuesday,Apr,11.82,Halsted St & Clybourn Ave,331,Daley Center Plaza,TA1306000010,41.90950799,-87.64815819,41.884241,-87.629634,member
8BDAD74F9B186062,classic_bike,3/2/2023 14:25:22,3/2/2023 14:57:51,Thursday,Mar,32.48,Halsted St & Clybourn Ave,331,Lakefront Trail & Bryn Mawr Ave,15576,41.909668,-87.648128,41.98404412,-87.65228122,member
D9E59BB14C485E4A,classic_bike,10/28/2023 12:38:23,10/28/2023 13:12:32,Saturday,Oct,34.15,Halsted St & Clybourn Ave,331,Lakefront Trail & Bryn Mawr Ave,15576,41.909668,-87.648128,41.98404412,-87.65228122,member
049534AA1CF0258E,classic_bike,2/25/2023 13:35:50,2/25/2023 14:14:31,Saturday,Feb,38.68,Halsted St & Clybourn Ave,331,Lakefront Trail & Bryn Mawr Ave,15576,41.909668,-87.648128,41.98404412,-87.65228122,member
BA588AC1E9362DCD,electric_bike,8/5/2023 7:33:21,8/5/2023 7:48:23,Saturday,Aug,15.03,Halsted St & Clybourn Ave,331,DuSable Lake Shore Dr & Monroe St,13300,41.9095695,-87.64816368,41.880958,-87.616743,member
F3EE8EC0B795F3B7,classic_bike,6/10/2023 14:03:02,6/10/2023 15:26:34,Saturday,Jun,83.53,Halsted St & Clybourn Ave,331,DuSable Lake Shore Dr & Monroe St,13300,41.909668,-87.648128,41.880958,-87.616743,casual
9E08C0B6816D137A,classic_bike,10/5/2023 13:30:02,10/5/2023 14:06:10,Thursday,Oct,36.13,Halsted St & Clybourn Ave,331,DuSable Lake Shore Dr & Monroe St,13300,41.909668,-87.648128,41.880958,-87.616743,casual
CAE22791539106D0,classic_bike,10/16/2023 19:48:40,10/16/2023 20:03:02,Monday,Oct,14.37,Halsted St & Clybourn Ave,331,Racine Ave & Randolph St,13155,41.909668,-87.648128,41.884069,-87.656853,member
61A55BA74B0D71C5,classic_bike,9/17/2023 16:38:26,9/17/2023 16:47:15,Sunday,Sep,8.82,Halsted St & Clybourn Ave,331,State St & Pearson St,TA1307000061,41.909668,-87.648128,41.897448,-87.628722,member
2BF3781A3BEB7B48,classic_bike,6/18/2023 17:59:39,6/18/2023 18:13:44,Sunday,Jun,14.08,Halsted St & Clybourn Ave,331,State St & Pearson St,TA1307000061,41.909668,-87.648128,41.897448,-87.628722,member
A3D9A76A4E5AF771,electric_bike,9/11/2023 16:37:31,9/11/2023 16:45:54,Monday,Sep,8.38,Halsted St & Clybourn Ave,331,State St & Pearson St,TA1307000061,41.90947413,-87.64806986,41.897448,-87.628722,member
1DDF3A7EBEAA576E,classic_bike,12/11/2023 17:56:04,12/11/2023 18:08:00,Monday,Dec,11.93,Halsted St & Clybourn Ave,331,State St & Pearson St,TA1307000061,41.909668,-87.648128,41.897448,-87.628722,member
2D66B98D19750ACC,classic_bike,5/13/2023 16:27:18,5/13/2023 16:41:12,Saturday,May,13.9,Halsted St & Clybourn Ave,331,State St & Pearson St,TA1307000061,41.909668,-87.648128,41.897448,-87.628722,member
B86EE8797940B12F,classic_bike,10/15/2023 22:14:58,10/15/2023 22:34:22,Sunday,Oct,19.4,Halsted St & Clybourn Ave,331,Clark St & Wellington Ave,TA1307000136,41.909668,-87.648128,41.93649682,-87.64753866,member
851878B08B688046,classic_bike,9/19/2023 17:43:42,9/19/2023 17:55:00,Tuesday,Sep,11.3,Halsted St & Clybourn Ave,331,Clark St & Wellington Ave,TA1307000136,41.909668,-87.648128,41.93649682,-87.64753866,member
B44F50FA7A9565A3,classic_bike,12/2/2023 14:50:53,12/2/2023 15:07:36,Saturday,Dec,16.72,Halsted St & Clybourn Ave,331,Clark St & Wellington Ave,TA1307000136,41.909668,-87.648128,41.93649682,-87.64753866,casual
8AC9BD8A0E54C06C,classic_bike,7/20/2023 21:02:33,7/20/2023 21:15:50,Thursday,Jul,13.28,Halsted St & Clybourn Ave,331,Clark St & Wellington Ave,TA1307000136,41.909668,-87.648128,41.93649682,-87.64753866,member
ABAFAC51875B7C99,classic_bike,5/28/2023 17:05:50,5/28/2023 17:17:44,Sunday,May,11.9,Halsted St & Clybourn Ave,331,Clark St & Wellington Ave,TA1307000136,41.909668,-87.648128,41.93649682,-87.64753866,member
6A292D294D68119D,classic_bike,9/22/2023 23:33:28,9/22/2023 23:47:30,Friday,Sep,14.03,Halsted St & Clybourn Ave,331,Clark St & Wellington Ave,TA1307000136,41.909668,-87.648128,41.93649682,-87.64753866,member
1CBE0DE15CF639CC,classic_bike,8/4/2023 19:40:12,8/4/2023 19:53:47,Friday,Aug,13.58,Halsted St & Clybourn Ave,331,Clark St & Wellington Ave,TA1307000136,41.909668,-87.648128,41.93649682,-87.64753866,casual
652CBD0E68F6AD2B,classic_bike,6/27/2023 15:45:05,6/27/2023 15:58:39,Tuesday,Jun,13.57,Halsted St & Clybourn Ave,331,Clark St & Wellington Ave,TA1307000136,41.909668,-87.648128,41.93649682,-87.64753866,casual
E087FB841B35D1F0,classic_bike,7/11/2023 22:06:45,7/11/2023 22:19:08,Tuesday,Jul,12.38,Halsted St & Clybourn Ave,331,Clark St & Wellington Ave,TA1307000136,41.909668,-87.648128,41.93649682,-87.64753866,member
189E085A411E2F94,electric_bike,6/10/2023 11:49:19,6/10/2023 12:01:16,Saturday,Jun,11.95,Halsted St & Clybourn Ave,331,Clark St & Wellington Ave,TA1307000136,41.90960944,-87.64814198,41.93649682,-87.64753866,casual
33A557AF3C4395B0,classic_bike,9/14/2023 17:29:05,9/14/2023 17:43:41,Thursday,Sep,14.6,Halsted St & Clybourn Ave,331,Fairbanks Ct & Grand Ave,TA1305000003,41.909668,-87.648128,41.89184737,-87.6205802,member
F1640930C044E52A,electric_bike,5/24/2023 15:09:16,5/24/2023 15:50:09,Wednesday,May,40.88,Halsted St & Clybourn Ave,331,Fairbanks Ct & Grand Ave,TA1305000003,41.9097295,-87.64814317,41.89184737,-87.6205802,casual
65781A39023A14F2,classic_bike,7/9/2023 15:50:29,7/9/2023 16:02:57,Sunday,Jul,12.47,Halsted St & Clybourn Ave,331,Fairbanks Ct & Grand Ave,TA1305000003,41.909668,-87.648128,41.89184737,-87.6205802,member
E174026423EA3AA7,electric_bike,6/20/2023 18:19:36,6/20/2023 18:32:29,Tuesday,Jun,12.88,Halsted St & Clybourn Ave,331,Stockton Dr & Wrightwood Ave,13276,41.90964933,-87.648114,41.93132,-87.638742,casual
B5FC311BBD7EFAB2,classic_bike,4/13/2023 20:09:14,4/13/2023 20:20:33,Thursday,Apr,11.32,Halsted St & Clybourn Ave,331,Stockton Dr & Wrightwood Ave,13276,41.909668,-87.648128,41.93132,-87.638742,member
59A4B5709104FE40,classic_bike,8/31/2023 21:08:40,8/31/2023 21:23:42,Thursday,Aug,15.03,Halsted St & Clybourn Ave,331,Stockton Dr & Wrightwood Ave,13276,41.909668,-87.648128,41.93132,-87.638742,member
B3A727F306D83E34,electric_bike,9/7/2023 12:01:25,9/7/2023 12:13:46,Thursday,Sep,12.35,Halsted St & Clybourn Ave,331,Stockton Dr & Wrightwood Ave,13276,41.90965517,-87.64814033,41.93132,-87.638742,casual
56C45884AF30F647,electric_bike,5/9/2023 17:31:43,5/9/2023 17:42:06,Tuesday,May,10.38,Halsted St & Clybourn Ave,331,Stockton Dr & Wrightwood Ave,13276,41.90951955,-87.64826119,41.93132,-87.638742,member
99796322E5F45AE8,classic_bike,3/30/2023 20:39:27,3/30/2023 20:54:03,Thursday,Mar,14.6,Halsted St & Clybourn Ave,331,Stockton Dr & Wrightwood Ave,13276,41.909668,-87.648128,41.93132,-87.638742,member
DC95F7E5D89965B4,classic_bike,4/5/2023 21:47:25,4/5/2023 21:59:05,Wednesday,Apr,11.67,Halsted St & Clybourn Ave,331,Stockton Dr & Wrightwood Ave,13276,41.909668,-87.648128,41.93132,-87.638742,member
FB07051D6B1B7C92,electric_bike,6/24/2023 8:06:46,6/24/2023 8:20:05,Saturday,Jun,13.32,Halsted St & Clybourn Ave,331,Canal St & Jackson Blvd,13138,41.90955091,-87.64814997,41.877245,-87.639366,member
9C07176829452FB7,electric_bike,6/29/2023 18:15:00,6/29/2023 18:25:37,Thursday,Jun,10.62,Halsted St & Clybourn Ave,331,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.90962633,-87.6480845,41.932588,-87.636427,casual
2357C1758E504514,electric_bike,9/4/2023 10:59:19,9/4/2023 11:11:08,Monday,Sep,11.82,Halsted St & Clybourn Ave,331,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.90972209,-87.64815652,41.932588,-87.636427,member
93C94AE89DFCFA8A,classic_bike,7/1/2023 9:27:20,7/1/2023 9:39:32,Saturday,Jul,12.2,Halsted St & Clybourn Ave,331,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.909668,-87.648128,41.932588,-87.636427,member
C2570AC131243AB7,classic_bike,9/26/2023 21:52:20,9/26/2023 22:07:22,Tuesday,Sep,15.03,Halsted St & Clybourn Ave,331,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.909668,-87.648128,41.932588,-87.636427,member
60A3D020465F455B,classic_bike,9/24/2023 21:14:46,9/24/2023 21:31:48,Sunday,Sep,17.03,Halsted St & Clybourn Ave,331,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.909668,-87.648128,41.932588,-87.636427,member
7D0F758161A86D91,classic_bike,1/24/2023 21:15:15,1/24/2023 21:35:25,Tuesday,Jan,20.17,Halsted St & Clybourn Ave,331,DuSable Lake Shore Dr & Wellington Ave,TA1307000041,41.909668,-87.648128,41.93668845,-87.63682902,casual
F4ABE3692E234BDB,electric_bike,8/11/2023 17:00:27,8/11/2023 17:14:10,Friday,Aug,13.72,Halsted St & Clybourn Ave,331,DuSable Lake Shore Dr & Wellington Ave,TA1307000041,41.90967655,-87.64813435,41.93668845,-87.63682902,member
BCF4EFB40A3BF9F3,classic_bike,7/22/2023 22:04:03,7/22/2023 22:23:58,Saturday,Jul,19.92,Halsted St & Clybourn Ave,331,DuSable Lake Shore Dr & Wellington Ave,TA1307000041,41.909668,-87.648128,41.93668845,-87.63682902,member
E8F2BD19A6970289,electric_bike,5/5/2023 17:12:30,5/5/2023 17:25:16,Friday,May,12.77,Halsted St & Clybourn Ave,331,Southport Ave & Wrightwood Ave,TA1307000113,41.90961337,-87.64812291,41.928773,-87.663913,member
B623EF375B50F10A,classic_bike,6/24/2023 18:06:12,6/24/2023 18:17:54,Saturday,Jun,11.7,Halsted St & Clybourn Ave,331,Southport Ave & Wrightwood Ave,TA1307000113,41.909668,-87.648128,41.928773,-87.663913,casual
9A7A02564D2B6EAC,electric_bike,1/10/2023 16:45:58,1/10/2023 16:55:45,Tuesday,Jan,9.78,Halsted St & Clybourn Ave,331,Southport Ave & Wrightwood Ave,TA1307000113,41.90965974,-87.64812028,41.928773,-87.663913,member
7F8B7B1060D0C222,electric_bike,3/16/2023 16:07:01,3/16/2023 16:19:04,Thursday,Mar,12.05,Halsted St & Clybourn Ave,331,Southport Ave & Wrightwood Ave,TA1307000113,41.9096092,-87.64812219,41.928773,-87.663913,member
7E4A05D9277A50F0,electric_bike,7/12/2023 20:09:08,7/12/2023 20:18:32,Wednesday,Jul,9.4,Halsted St & Clybourn Ave,331,Southport Ave & Wrightwood Ave,TA1307000113,41.90959033,-87.64800583,41.928773,-87.663913,member
0FECC8508046AAF3,classic_bike,9/6/2023 8:27:55,9/6/2023 8:38:52,Wednesday,Sep,10.95,Halsted St & Clybourn Ave,331,Southport Ave & Wrightwood Ave,TA1307000113,41.909668,-87.648128,41.928773,-87.663913,member
50F0CD14956C18F4,electric_bike,10/8/2023 15:22:01,10/8/2023 15:27:07,Sunday,Oct,5.1,Halsted St & Clybourn Ave,331,Sheffield Ave & Fullerton Ave,TA1306000016,41.90966284,-87.6481086,41.92560188,-87.65370804,member
E67ABCC206E38926,electric_bike,6/4/2023 17:21:16,6/4/2023 17:30:34,Sunday,Jun,9.3,Halsted St & Clybourn Ave,331,Sheffield Ave & Fullerton Ave,TA1306000016,41.90957133,-87.64812783,41.92560188,-87.65370804,member
2FA016943F48900D,classic_bike,1/10/2023 17:50:27,1/10/2023 17:58:14,Tuesday,Jan,7.78,Halsted St & Clybourn Ave,331,Sheffield Ave & Fullerton Ave,TA1306000016,41.909668,-87.648128,41.92560188,-87.65370804,member
E207F9A2463D8564,classic_bike,10/4/2023 17:04:55,10/4/2023 17:14:36,Wednesday,Oct,9.68,Halsted St & Clybourn Ave,331,Sheffield Ave & Fullerton Ave,TA1306000016,41.909668,-87.648128,41.92560188,-87.65370804,casual
00F9EB86B6FB6ED8,electric_bike,6/26/2023 12:42:45,6/26/2023 12:50:59,Monday,Jun,8.23,Halsted St & Clybourn Ave,331,Sheffield Ave & Fullerton Ave,TA1306000016,41.9094888,-87.64813268,41.92560188,-87.65370804,member
9D0911A0B4F9BB6C,electric_bike,6/3/2023 17:26:05,6/3/2023 17:33:38,Saturday,Jun,7.55,Halsted St & Clybourn Ave,331,Sheffield Ave & Fullerton Ave,TA1306000016,41.90973532,-87.64815342,41.92560188,-87.65370804,member
6FB54C3389C8D5A4,electric_bike,7/28/2023 19:15:56,7/28/2023 19:42:31,Friday,Jul,26.58,Halsted St & Clybourn Ave,331,Francisco Ave & Montrose Ave,446,41.909666,-87.6481585,41.9610471,-87.700901,member
0667865E3E980AE3,classic_bike,6/14/2023 22:22:58,6/14/2023 22:46:41,Wednesday,Jun,23.72,Halsted St & Clybourn Ave,331,Southport Ave & Irving Park Rd,TA1309000043,41.909668,-87.648128,41.954177,-87.664358,member
720EA1EF93DCB95D,classic_bike,9/25/2023 20:05:23,9/25/2023 20:27:15,Monday,Sep,21.87,Halsted St & Clybourn Ave,331,Southport Ave & Irving Park Rd,TA1309000043,41.909668,-87.648128,41.954177,-87.664358,member
C0BB171050434FEA,electric_bike,5/18/2023 19:43:36,5/18/2023 19:52:59,Thursday,May,9.38,Halsted St & Clybourn Ave,331,Milwaukee Ave & Wabansia Ave,13243,41.90956664,-87.64817774,41.912616,-87.681391,member
2A2B93325BEA42D4,classic_bike,10/10/2023 19:45:19,10/10/2023 20:04:13,Tuesday,Oct,18.9,Halsted St & Clybourn Ave,331,Campbell Ave & Fullerton Ave,15648,41.909668,-87.648128,41.92463247,-87.68930701,member
B04021A78E24BC47,classic_bike,3/16/2023 16:56:31,3/16/2023 17:03:25,Thursday,Mar,6.9,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,member
C951F859BBDEA856,classic_bike,9/13/2023 21:26:01,9/13/2023 21:34:13,Wednesday,Sep,8.2,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,member
604D2908170132BD,classic_bike,7/18/2023 15:32:07,7/18/2023 15:45:47,Tuesday,Jul,13.67,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,member
B1013F80E60E7AB1,classic_bike,5/30/2023 14:14:53,5/30/2023 14:24:40,Tuesday,May,9.78,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,casual
8948EDA6B50CB62B,classic_bike,6/22/2023 11:32:08,6/22/2023 11:42:33,Thursday,Jun,10.42,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,member
D33ACE615C7FDCC9,electric_bike,2/26/2023 15:32:44,2/26/2023 15:38:48,Sunday,Feb,6.07,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.90970421,-87.64807177,41.918306,-87.636282,member
714CCDDC980AA38F,classic_bike,7/4/2023 22:02:49,7/4/2023 22:23:05,Tuesday,Jul,20.27,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,casual
DCED0A710DF5F48F,classic_bike,9/30/2023 11:35:48,9/30/2023 11:45:15,Saturday,Sep,9.45,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,member
D6D83F609F94DE6C,classic_bike,5/27/2023 12:38:17,5/27/2023 12:59:40,Saturday,May,21.38,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,member
4E2DA4191063140F,classic_bike,7/19/2023 18:04:58,7/19/2023 18:29:29,Wednesday,Jul,24.52,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,member
B07AE0FC6471460A,classic_bike,3/4/2023 21:08:25,3/4/2023 21:16:54,Saturday,Mar,8.48,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,member
254BDDA9DA6C51C0,classic_bike,9/6/2023 21:11:31,9/6/2023 21:20:30,Wednesday,Sep,8.98,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,member
F2C31A2FB4CF89F4,classic_bike,5/3/2023 22:01:00,5/3/2023 22:08:42,Wednesday,May,7.7,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,member
56EEF28498EA8B52,electric_bike,4/26/2023 7:41:44,4/26/2023 7:49:33,Wednesday,Apr,7.82,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.90956533,-87.64813133,41.918306,-87.636282,member
553A38EC0D18D7C0,classic_bike,6/22/2023 21:11:43,6/22/2023 21:20:11,Thursday,Jun,8.47,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.909668,-87.648128,41.918306,-87.636282,member
6E4680E85BFD969C,electric_bike,6/17/2023 20:55:56,6/17/2023 21:01:44,Saturday,Jun,5.8,Halsted St & Clybourn Ave,331,Clark St & Armitage Ave,13146,41.90966046,-87.648121,41.918306,-87.636282,member
BCF9899B6D57509E,classic_bike,9/24/2023 16:11:50,9/24/2023 16:58:38,Sunday,Sep,46.8,Halsted St & Clybourn Ave,331,Wentworth Ave & Cermak Rd*,chargingstx07,41.909668,-87.648128,41.85321442,-87.6318723,casual
AACB3D8417B73982,classic_bike,6/20/2023 13:17:47,6/20/2023 13:29:01,Tuesday,Jun,11.23,Halsted St & Clybourn Ave,331,Ogden Ave & Race Ave,13194,41.909668,-87.648128,41.891795,-87.658751,member
2418D54C0477ED47,classic_bike,10/2/2023 18:29:07,10/2/2023 19:12:20,Monday,Oct,43.22,Halsted St & Clybourn Ave,331,Sheridan Rd & Lawrence Ave,TA1309000041,41.909668,-87.648128,41.969517,-87.654691,member
